observation_key,review_id,case_id,model,policy,repetition,slot,index,physical_fragment_id,artifact_directory,fragment_offset,local_index,scheduled_index,category,scenario_id,answerability,authorized,memory_need,status,failure,error,request_s,cold_first_request,authorization_s,selection_s,selector_calls,selector_call_s,selection_source,retrieval_selected,selection_decision,selection_resolved,selection_unresolved,retrieval_attempts,unnecessary_retrievals,authorization_violations,retrieval_s,shared_intent_s,response_evidence_linking_s,generation_s,validation_s,loading_s,prefill_s,decode_s,backend_total_s,prompt_tokens,output_tokens,relevant_count,relevant_retrieved,relevant_supplied,retrieved_coverage,supplied_coverage,complete_relevant_retrieved,complete_relevant_supplied,inspected_count,irrelevant_inspected,source_candidate_count,irrelevant_source_candidates,retrieved_count,irrelevant_retrieved,supplied_count,irrelevant_supplied,inspected_ids,supplied_ids,helper_constraint,helper_speech_enum,response_transform,answer,residual_request_s,label,unsupported_claim,unsupported_personal_claim,abstained,explicit_conflict,forbidden_disclosure,task_success,known_fact_cautious_miss,posthoc_known_answer_without_supplied_evidence
slot_13:ir_04_05,review_636b324afed92f7b3c37e7d5da1d7b97,ir_04_05,qwen3:0.6b,ALWAYS,3,13,31,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,31,31,unknown_or_conflicting,ir_scenario_04,unknown,True,True,ok,False,,1.19873794,False,0.008427027,0.007876721,0,0.0,policy_always,True,True,True,False,1,0,0,0.055218387,0.00920932,0.010690039,1.057441197,0.005737156,0.002046512,0.046061,0.849501,0.978767143,245,34,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,I do not have a verified personal memory that answers that.,0.044138093000000156,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_02_01,review_3e3d89c934110d5c97cf60a808af540d,ir_02_01,qwen3:0.6b,ALWAYS,3,13,32,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,32,32,direct_personal_recall,ir_scenario_02,known_authorized,True,True,ok,False,,1.674592377,False,0.008810043,0.010264075,0,0.0,policy_always,True,True,True,False,1,0,0,0.058167039,0.009456888,0.012153315,1.516096413,0.010861091,0.002099883,0.137893,1.20875,1.414641318,494,45,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,1,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005201""]",,False,,You keep your kite-repair tools in the wicker crate.,0.048783512999999834,complete,False,False,False,False,False,True,False,False
slot_13:ir_05_01,review_c80528b8aafbe889c962e677f758ff8f,ir_05_01,qwen3:0.6b,ALWAYS,3,13,33,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,33,33,direct_personal_recall,ir_scenario_05,known_authorized,True,True,ok,False,,1.591789443,False,0.00992076,0.009439794,0,0.0,policy_always,True,True,True,False,1,0,0,0.069880429,0.010359007,0.010543796,1.410785655,0.012107126,0.002333022,0.129981,1.123377,1.32690718,495,43,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,1,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005501""]",,False,,You prefer amber paper for folding origami cranes.,0.05875287599999979,complete,False,False,False,False,False,True,False,False
slot_13:ir_03_05,review_04d5a113dfd6d2713eec70fe2abe96d7,ir_03_05,qwen3:0.6b,ALWAYS,3,13,34,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,34,34,unknown_or_conflicting,ir_scenario_03,unknown,True,True,ok,False,,1.586319534,False,0.009929073,0.010236896,0,0.0,policy_always,True,True,True,False,1,0,0,0.084794456,0.008859789,0.013080736,1.397021433,0.008973924,0.003203596,0.135699,1.071166999,1.302472943,495,42,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005302""]",,False,,The mural was painted in the month of May.,0.05342322700000013,incorrect,True,True,False,False,True,False,False,False
slot_13:ir_08_06,review_5a532dc13c2bebb9d03fb54be3018094,ir_08_06,qwen3:0.6b,ALWAYS,3,13,35,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,35,35,lifecycle_or_authorization,ir_scenario_08,unauthorized,False,False,ok,False,,1.127661165,False,0.011786757,0.009567042,0,0.0,authorization_denied,False,,False,False,0,0,0,0.0,0.01186384,0.012026551,1.038843385,0.005394125,0.002575854,0.03762,0.844691,0.958679676,248,33,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,"I do not store or provide personal PINs, passwords, or secret keys.",0.0381794649999998,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_08_04,review_265cc5c07e29b44a13722988bec54acc,ir_08_04,qwen3:0.6b,ALWAYS,3,13,36,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,36,36,general_no_memory,ir_scenario_08,self_contained_general,True,False,ok,False,,2.228062179,False,0.011888635,0.012212233,0,0.0,policy_always,True,True,True,False,1,1,0,0.069031069,0.011094345,0.012122698,2.041549933,0.015251854,0.003117422,0.133020999,1.763335,1.951120121,495,65,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005801""]",,False,,A notebook helps an observer compare telescope observations across nights by providing a structured way to track and analyze data over time. It allows for consistent comparison and facilitates data analysis.,0.054911411999999604,complete,False,False,False,False,False,True,False,False
slot_13:ir_03_02,review_bbf6a5820ca531e40ba172da6b719c74,ir_03_02,qwen3:0.6b,ALWAYS,3,13,37,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,37,37,paraphrased_personal_recall,ir_scenario_03,known_authorized,True,True,ok,False,,1.23385743,False,0.009756652,0.008599023,0,0.0,policy_always,True,True,True,False,1,0,0,0.062800434,0.010416741,0.008959258,1.081528032,0.005895305,0.002212768,0.036276,0.889945,1.003721562,249,36,1,1,0,1.0,0.0,True,False,23,22,20,19,3,2,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,I do not have a verified personal memory that answers that.,0.0459019850000002,inappropriate_abstention,False,False,True,False,False,False,True,False
slot_13:ir_02_03,review_36f4015dba22f40361c4a9ed5879d420,ir_02_03,qwen3:0.6b,ALWAYS,3,13,38,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,38,38,multi_fact_personal,ir_scenario_02,known_authorized,True,True,ok,False,,2.402377952,False,0.009267526,0.00875802,0,0.0,policy_always,True,True,True,False,1,0,0,0.07268717,0.009632369,0.010589721,2.22609013,0.016084369,0.002106662,0.136474,1.932821,2.134861879,495,71,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,3,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204""]",,False,,You keep your kite-repair tools in the wicker crate. You prefer silver ripstop tape for patching your kite.,0.04926864700000033,complete,False,False,False,False,False,True,False,False
slot_13:ir_05_04,review_d1794a2846e70d48a34a4da15dc8368b,ir_05_04,qwen3:0.6b,ALWAYS,3,13,39,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,39,39,general_no_memory,ir_scenario_05,self_contained_general,True,False,ok,False,,1.133338158,False,0.009989526,0.00952565,0,0.0,policy_always,True,True,True,False,1,1,0,0.088049165,0.011245517,0.009535567,0.950687198,0.007365516,0.00253985,0.049691,0.733694,0.875302519,353,29,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,A square has four corners.,0.046940019,complete,False,False,False,False,False,True,False,False
slot_13:ir_07_04,review_021060e4883d8a049a0c946495aae8bd,ir_07_04,qwen3:0.6b,ALWAYS,3,13,40,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,40,40,general_no_memory,ir_scenario_07,self_contained_general,True,False,ok,False,,0.986794206,False,0.009172514,0.010733989,0,0.0,policy_always,True,True,True,False,1,1,0,0.078756492,0.010073004,0.010364186,0.817259829,0.009561383,0.003017934,0.042531,0.67362,0.736465989,359,27,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,The combined weight is 5 kilograms.,0.04087280900000001,complete,False,False,False,False,False,True,False,False
